timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1771038010,2026-02-14T11:00:10.068223,0.151,0.153,0.149,0.004,7614.12,24917.98
1771038190,2026-02-14T11:03:10.051584,0.1525,0.155,0.15,0.005,2192.17,12829.09
1771038370,2026-02-14T11:06:10.079672,0.1345,0.135,0.134,0.001,5313.8,6227.83
1771038550,2026-02-14T11:09:10.217336,0.1365,0.138,0.135,0.003,4194.64,10032.949999999999
1771038730,2026-02-14T11:12:10.088372,0.132,0.137,0.127,0.01,1117.14,8346.51
1771038910,2026-02-14T11:15:10.220396,0.1335,0.139,0.128,0.011,1605.62,7545.05
1771039090,2026-02-14T11:18:10.205455,0.14,0.147,0.133,0.014,3183.03,3942.85
1771039270,2026-02-14T11:21:10.238268,0.1445,0.148,0.141,0.007,5030.0,3835.81
1771039450,2026-02-14T11:24:10.227341,0.149,0.15,0.148,0.002,6329.41,1490.93
1771039630,2026-02-14T11:27:10.233981,0.148,0.15,0.146,0.004,6288.38,1437.26
1771039810,2026-02-14T11:30:10.243395,0.148,0.149,0.147,0.002,7285.34,2215.25
1771039990,2026-02-14T11:33:10.427239,0.1525,0.157,0.148,0.009,3217.66,11796.89
1771040170,2026-02-14T11:36:10.289411,0.1485,0.15,0.147,0.003,3308.15,11160.95
1771040350,2026-02-14T11:39:10.426800,0.152,0.153,0.151,0.002,1412.51,27864.27
1771040530,2026-02-14T11:42:10.425015,0.152,0.153,0.151,0.002,8639.92,27903.27
1771040710,2026-02-14T11:45:10.434722,0.1515,0.153,0.15,0.003,12854.16,31593.28
1771040890,2026-02-14T11:48:10.448142,0.144,0.148,0.14,0.008,11647.22,37358.47
1771041070,2026-02-14T11:51:10.581348,0.138,0.146,0.13,0.016,2656.52,23004.4
1771041250,2026-02-14T11:54:10.530209,0.134,0.138,0.13,0.008,1014.8399999999999,3251.8
1771041430,2026-02-14T11:57:10.475556,0.1215,0.123,0.12,0.003,3917.74,3003.75
1771041610,2026-02-14T12:00:10.522261,0.1295,0.138,0.121,0.017,2172.89,4191.1
1771041790,2026-02-14T12:03:10.649488,0.1355,0.137,0.134,0.003,3279.15,551.07
1771041970,2026-02-14T12:06:10.617688,0.1365,0.14,0.133,0.007,6664.97,1567.26
1771042150,2026-02-14T12:09:10.671801,0.1425,0.15,0.136,0.015,3412.62,14176.829999999998
1771042330,2026-02-14T12:12:10.634559,0.1435,0.145,0.142,0.003,8593.54,10404.68
1771042510,2026-02-14T12:15:10.698974,0.148,0.151,0.145,0.006,2914.37,10048.71
1771042690,2026-02-14T12:18:10.708237,0.145,0.149,0.141,0.008,8366.6,7930.33
1771042870,2026-02-14T12:21:10.703864,0.1385,0.14,0.137,0.003,3036.93,7341.259999999999
1771043050,2026-02-14T12:24:10.729013,0.133,0.136,0.13,0.006,5432.99,7734.55
1771043230,2026-02-14T12:27:10.857535,0.1255,0.13,0.121,0.009,1205.25,13983.34
1771043410,2026-02-14T12:30:10.882460,0.125,0.126,0.124,0.002,617.78,11794.97
1771043590,2026-02-14T12:33:10.862593,0.124,0.128,0.12,0.008,1000.44,163.38
1771043770,2026-02-14T12:36:10.908477,0.1205,0.126,0.115,0.011,907.7900000000001,8613.49
1771043950,2026-02-14T12:39:10.837603,0.082,0.09,0.074,0.016,779.3199999999999,7792.0
1771044130,2026-02-14T12:42:10.856408,0.0695,0.083,0.056,0.027,28685.41,9402.21
1771044310,2026-02-14T12:45:10.878144,0.0505,0.051,0.05,0.001,1833.02,522.54
1771044490,2026-02-14T12:48:10.937185,0.055,0.059,0.051,0.008,1370.9,3758.98
1771044670,2026-02-14T12:51:10.933546,0.031,0.032,0.03,0.002,23169.89,3962.04
1771044851,2026-02-14T12:54:11.034063,0.0325,0.033,0.032,0.001,15685.45,2680.45
1771045031,2026-02-14T12:57:11.029271,0.0295,0.03,0.029,0.001,4912.75,491.7
1771045211,2026-02-14T13:00:11.083526,0.0355,0.036,0.032,0.001,4366.56,1116.46
1771045391,2026-02-14T13:03:11.078895,0.036,0.04,0.032,0.008,6340.03,4714.76
1771045571,2026-02-14T13:06:11.146124,0.0365,0.038,0.035,0.003,2758.01,6755.68
1771045751,2026-02-14T13:09:11.237597,0.0425,0.043,0.042,0.001,3961.85,1759.28
1771045931,2026-02-14T13:12:11.214996,0.037,0.039,0.035,0.004,5267.07,2207.44
1771046111,2026-02-14T13:15:11.154670,0.0405,0.044,0.037,0.007,3308.98,2529.9900000000002
1771046291,2026-02-14T13:18:11.251481,0.0425,0.047,0.038,0.009,2515.74,11974.28
1771046471,2026-02-14T13:21:11.430660,0.0375,0.041,0.034,0.007,12190.57,4181.650000000001
1771046651,2026-02-14T13:24:11.274919,0.0345,0.038,0.031,0.007,2934.92,2921.49
1771046831,2026-02-14T13:27:11.297807,0.0295,0.03,0.029,0.001,11583.45,10220.61
1771047011,2026-02-14T13:30:11.285630,0.0285,0.029,0.028,0.001,11081.15,1208.69
1771047191,2026-02-14T13:33:11.441498,0.0265,0.027,0.026,0.001,11878.66,5560.24
1771047371,2026-02-14T13:36:11.463479,0.0265,0.028,0.025,0.003,10496.79,13209.26
1771047551,2026-02-14T13:39:11.437213,0.026,0.028,0.024,0.004,16252.960000000001,13625.349999999999
1771047731,2026-02-14T13:42:11.386265,0.0305,0.032,0.029,0.003,1888.78,4181.98
1771047911,2026-02-14T13:45:11.441627,0.036,0.038,0.034,0.004,4672.81,4464.12
1771048091,2026-02-14T13:48:11.487780,0.0325,0.033,0.032,0.001,4795.37,14326.0
1771048271,2026-02-14T13:51:11.447036,0.032,0.033,0.031,0.002,6813.27,10105.630000000001
1771048451,2026-02-14T13:54:11.525339,0.0325,0.034,0.032,0.001,19494.47,7313.85
1771048631,2026-02-14T13:57:11.505345,0.032,0.033,0.031,0.002,22287.02,7033.7699999999995
1771048811,2026-02-14T14:00:11.627539,0.0325,0.034,0.031,0.003,21299.47,6551.87
1771048991,2026-02-14T14:03:11.588685,0.0315,0.033,0.03,0.003,29050.42,1015.38
1771049171,2026-02-14T14:06:11.659783,0.0335,0.036,0.031,0.005,20475.57,41562.47
1771049351,2026-02-14T14:09:11.633931,0.0355,0.038,0.033,0.005,4351.6,13312.939999999999
1771049532,2026-02-14T14:12:12.020117,0.0335,0.035,0.032,0.003,20030.6,25130.76
1771049711,2026-02-14T14:15:11.653838,0.034,0.035,0.033,0.002,5667.68,20864.98
1771049891,2026-02-14T14:18:11.728883,0.0355,0.036,0.035,0.001,2798.97,17682.99
1771050071,2026-02-14T14:21:11.719436,0.034,0.035,0.033,0.002,6260.9800000000005,18128.36
1771050251,2026-02-14T14:24:11.859493,0.0345,0.035,0.034,0.001,4954.75,17153.06
1771050431,2026-02-14T14:27:11.866061,0.033,0.035,0.031,0.004,20643.85,34971.92
1771050611,2026-02-14T14:30:11.859664,0.0335,0.035,0.032,0.003,19613.27,33766.47
1771050791,2026-02-14T14:33:11.915603,0.034,0.035,0.033,0.002,7475.8099999999995,35619.05
1771050971,2026-02-14T14:36:11.834874,0.0355,0.037,0.034,0.003,8052.02,44303.97
1771051151,2026-02-14T14:39:11.886799,0.035,0.036,0.034,0.002,7451.38,45072.72
1771051331,2026-02-14T14:42:11.937499,0.0355,0.036,0.035,0.001,4733.23,40286.9
1771051512,2026-02-14T14:45:12.024548,0.035,0.036,0.034,0.002,6168.41,41389.22
1771051692,2026-02-14T14:48:12.019780,0.031,0.032,0.03,0.002,12266.9,13900.37
1771051872,2026-02-14T14:51:12.156126,0.0285,0.03,0.027,0.003,16144.15,10560.619999999999
1771052052,2026-02-14T14:54:12.019766,0.0265,0.029,0.024,0.005,6290.27,9826.57
1771052232,2026-02-14T14:57:12.158046,0.026,0.027,0.025,0.002,6965.75,6293.02
1771052412,2026-02-14T15:00:12.062297,0.0225,0.025,0.02,0.005,12655.6,71903.4
1771052592,2026-02-14T15:03:12.239473,0.021,0.022,0.02,0.002,12230.41,48044.74
1771052772,2026-02-14T15:06:12.223134,0.02,0.021,0.019,0.002,12836.5,39403.23
1771052952,2026-02-14T15:09:12.309086,0.021,0.023,0.019,0.004,12969.47,41272.02
1771053132,2026-02-14T15:12:12.234649,0.0215,0.023,0.02,0.003,14466.49,42028.25
1771053312,2026-02-14T15:15:12.296353,0.0245,0.025,0.024,0.001,7231.87,23044.03
1771053492,2026-02-14T15:18:12.222707,0.022,0.024,0.02,0.004,16118.75,15155.48
1771053852,2026-02-14T15:24:12.228041,0.022,0.024,0.02,0.004,18114.989999999998,11822.35
1771054032,2026-02-14T15:27:12.267734,0.0225,0.023,0.022,0.001,9161.55,10827.55
1771054212,2026-02-14T15:30:12.285482,0.024,0.026,0.022,0.004,9614.13,20702.71
1771054392,2026-02-14T15:33:12.317236,0.025,0.026,0.024,0.002,13917.75,20923.12
1771054572,2026-02-14T15:36:12.460492,0.0245,0.025,0.024,0.001,12352.16,36754.14
1771054752,2026-02-14T15:39:12.440443,0.0245,0.025,0.024,0.001,14216.58,38599.88
1771054932,2026-02-14T15:42:12.444398,0.0245,0.025,0.024,0.001,11311.18,35141.79
1771055112,2026-02-14T15:45:12.391587,0.0245,0.025,0.024,0.001,11609.19,35681.79
1771055292,2026-02-14T15:48:12.453140,0.024,0.025,0.023,0.002,20195.16,33858.61
1771055472,2026-02-14T15:51:12.516913,0.024,0.025,0.023,0.002,20249.28,31239.76
1771055652,2026-02-14T15:54:12.466664,0.024,0.025,0.023,0.002,21275.94,31136.62
1771055832,2026-02-14T15:57:12.732884,0.0235,0.024,0.023,0.001,32582.829999999998,28998.52
1771056012,2026-02-14T16:00:12.638251,0.0235,0.024,0.023,0.001,31899.5,32216.690000000002
1771056192,2026-02-14T16:03:12.652756,0.024,0.025,0.023,0.002,21865.94,43959.24
1771056372,2026-02-14T16:06:12.676695,0.0235,0.024,0.023,0.001,26755.38,32055.819999999996
1771056552,2026-02-14T16:09:12.659017,0.0235,0.024,0.023,0.001,28788.26,36649.8
1771056732,2026-02-14T16:12:12.703343,0.023,0.024,0.022,0.002,27200.3,36348.82
1771056912,2026-02-14T16:15:12.735083,0.023,0.024,0.022,0.002,28309.44,36293.69
1771057092,2026-02-14T16:18:12.738983,0.022,0.023,0.021,0.002,31145.84,34021.53
